gene_id,gene_name
ensg00000240871,krtap4-7
ensg00000287602,ac100808.1
ensg00000204880,krtap4-8
ensg00000241241,krtap4-16
ensg00000212722,krtap4-9
ensg00000212721,krtap4-11
ensg00000213416,krtap4-12
ensg00000198090,krtap4-6
ensg00000198271,krtap4-5
ensg00000171396,krtap4-4
ensg00000196156,krtap4-3
ensg00000244537,krtap4-2
ensg00000198443,krtap4-1
ensg00000240542,krtap9-1
ensg00000239886,krtap9-2
ensg00000204873,krtap9-3
ensg00000187272,krtap9-8
ensg00000241595,krtap9-4
ensg00000198083,krtap9-9
ensg00000212659,krtap9-6
ensg00000180386,krtap9-7
ensg00000212658,krtap29-1
ensg00000212657,krtap16-1
ensg00000186860,krtap17-1
ensg00000006059,krt33a
ensg00000131738,krt33b
ensg00000131737,krt34
ensg00000094796,krt31
ensg00000234859,ac003958.2
ensg00000108417,krt37
ensg00000171360,krt38
ensg00000108759,krt32
ensg00000197079,krt35
ensg00000126337,krt36
ensg00000171401,krt13
ensg00000229732,ac019349.1
ensg00000171346,krt15
ensg00000171345,krt19
ensg00000226629,linc00974
ensg00000171403,krt9
ensg00000186847,krt14
ensg00000186832,krt16
ensg00000128422,krt17
ensg00000173812,eif1
ensg00000184502,gast
ensg00000173805,hap1
ensg00000173801,jup
ensg00000141696,p3h4
ensg00000141756,fkbp10
ensg00000141698,nt5c3b
ensg00000161594,klhl10
ensg00000259623,ac125257.1
ensg00000178502,klhl11
ensg00000131473,acly
ensg00000274630,ac125257.2
ensg00000204815,ttc25
ensg00000173786,cnp
ensg00000168259,dnajc7
ensg00000168256,nkiras2
ensg00000187595,znf385c
ensg00000267221,c17orf113
ensg00000108771,dhx58
ensg00000108773,kat2a
ensg00000260325,hspb9
ensg00000108774,rab5c
ensg00000267658,ac099811.3
ensg00000089558,kcnh4
ensg00000161610,hcrt
ensg00000167925,ghdc
ensg00000173757,stat5b
ensg00000267758,ac099811.4
ensg00000236194,ac099811.1
ensg00000278829,ac099811.5
ensg00000126561,stat5a
ensg00000168610,stat3
ensg00000177469,cavin1
ensg00000033627,atp6v0a1
ensg00000267222,ac107993.1
ensg00000267632,ac067852.3
ensg00000108784,naglu
ensg00000108786,hsd17b1
ensg00000266962,ac067852.2
ensg00000068120,coasy
ensg00000108788,mlx
ensg00000131470,psmc3ip
ensg00000287710,ac067852.5
ensg00000141699,retreg3
ensg00000131462,tubg1
ensg00000037042,tubg2
ensg00000068137,plekhh3
ensg00000184451,ccr10
ensg00000267042,ac100793.2
ensg00000108797,cntnap1
ensg00000267765,ac100793.3
ensg00000108799,ezh1
ensg00000273650,ac100793.4
ensg00000197291,ramp2-as1
ensg00000131477,ramp2
ensg00000131475,vps25
ensg00000126562,wnk4
ensg00000183978,coa3
ensg00000176563,cntd1
ensg00000126581,becn1
ensg00000131467,psme3
ensg00000131480,aoc2
ensg00000131471,aoc3
ensg00000213373,linc00671
ensg00000131482,g6pc
ensg00000266967,aarsd1
ensg00000267060,ptges3l
ensg00000198863,rundc1
ensg00000131469,rpl27
ensg00000068079,ifi35
ensg00000108828,vat1
ensg00000108830,rnd2
ensg00000012048,brca1
ensg00000198496,nbr2
ensg00000267002,ac060780.1
ensg00000188554,nbr1
ensg00000184988,tmem106a
ensg00000236383,ccdc200
ensg00000188825,linc00910
ensg00000175906,arl4d
ensg00000267151,mir2117hg
ensg00000067596,dhx8
ensg00000175832,etv4
ensg00000005102,meox1
ensg00000267440,linc02594
ensg00000167941,sost
ensg00000108861,dusp3
ensg00000231256,cfap97d1
ensg00000267604,ac003098.1
ensg00000161647,mpp3
ensg00000161649,cd300lg
ensg00000108852,mpp2
ensg00000282199,ac007993.3
ensg00000267496,fam215a
ensg00000267420,ac007993.2
ensg00000261514,linc01976
ensg00000108849,ppy
ensg00000131096,pyy
ensg00000161653,nags
ensg00000091947,tmem101
ensg00000161654,lsm12
ensg00000141349,g6pc3
ensg00000108840,hdac5
ensg00000267638,ac023855.1
ensg00000125319,c17orf53
ensg00000161664,asb16
ensg00000267080,asb16-as1
ensg00000168591,tmub2
ensg00000087152,atxn7l3
ensg00000267394,ac004596.1
ensg00000108312,ubtf
ensg00000260793,ac003102.1
ensg00000004939,slc4a1
ensg00000285486,ac003043.2
ensg00000267750,rundc3a-as1
ensg00000108309,rundc3a
ensg00000013306,slc25a39
ensg00000267211,ac003043.1
ensg00000030582,grn
ensg00000161682,fam171a2
ensg00000005961,itga2b
ensg00000186566,gpatch8
ensg00000283045,ac103703.1
ensg00000180340,fzd2
ensg00000266979,linc01180
ensg00000180336,meioc
ensg00000180329,ccdc43
ensg00000267160,ac091152.2
ensg00000161692,dbf4b
ensg00000073670,adam11
ensg00000267505,ac005180.2
ensg00000267405,ac005180.1
ensg00000182963,gjc1
ensg00000131097,higd1b
ensg00000108883,eftud2
ensg00000167131,ccdc103
ensg00000214447,fam187a
ensg00000131095,gfap
ensg00000186185,kif18b
ensg00000267334,ac015936.1
ensg00000131094,c1ql1
ensg00000267788,ac015936.2
ensg00000172992,dcakd
ensg00000136448,nmt1
ensg00000161714,plcd3
ensg00000181513,acbd4
ensg00000276728,ac142472.1
ensg00000186834,hexim1
ensg00000224505,ac138150.1
ensg00000168517,hexim2
ensg00000267288,ac138150.2
ensg00000267121,ac008105.3
ensg00000184922,fmnl1
ensg00000233175,ac008105.1
ensg00000267278,map3k14-as1
ensg00000184361,spata32
ensg00000006062,map3k14
ensg00000267446,ac003070.2
ensg00000159314,arhgap27
ensg00000267344,ac003070.1
ensg00000225190,plekhm1
ensg00000236234,ac091132.2
ensg00000131484,ac091132.1
ensg00000267198,ac091132.4
ensg00000285668,ac126544.2
ensg00000265547,ac217774.1
ensg00000265964,ac217774.2
ensg00000120088,crhr1
ensg00000264589,mapt-as1
ensg00000185294,sppl2c
ensg00000186868,mapt
ensg00000279685,mapt-it1
ensg00000262881,cr936218.2
ensg00000256762,sth
ensg00000120071,kansl1
ensg00000262372,cr936218.1
ensg00000214401,kansl1-as1
ensg00000228696,arl17b
ensg00000176681,lrrc37a
ensg00000238083,lrrc37a2
ensg00000185829,arl17a
ensg00000232300,fam215b
ensg00000073969,nsf
ensg00000108379,wnt3
ensg00000158955,wnt9b
ensg00000262031,linc01974
ensg00000261886,ac005670.1
ensg00000108433,gosr2
ensg00000179673,rprml
ensg00000262879,ac005670.3
ensg00000004897,cdc27
ensg00000262265,ac002558.3
ensg00000261872,ac002558.2
ensg00000198336,myl4
ensg00000259207,itgb3
ensg00000276790,ac068234.3
ensg00000263293,ac068234.2
ensg00000178852,efcab13
ensg00000253347,ac040934.1
ensg00000141279,npepps
ensg00000263766,ac025682.1
ensg00000108424,kpnb1
ensg00000264558,ac015674.1
ensg00000198933,tbkbp1
ensg00000073861,tbx21
ensg00000006025,osbpl7
ensg00000159111,mrpl10
ensg00000141294,lrrc46
ensg00000141295,scrn2
ensg00000189120,sp6
ensg00000264243,ac018521.3
ensg00000266821,ac018521.7
ensg00000264920,ac018521.5
ensg00000167182,sp2
ensg00000234494,sp2-as1
ensg00000266601,ac018521.6
ensg00000108439,pnpo
ensg00000264019,ac018521.2
ensg00000167183,prr15l
ensg00000108465,cdk5rap3
ensg00000264701,ac018521.4
ensg00000005243,copz2
ensg00000263412,ac004477.1
ensg00000082641,nfe2l1
ensg00000266341,ac004477.2
ensg00000278765,ac004477.3
ensg00000108468,cbx1
ensg00000002919,snx11
ensg00000141293,skap1
ensg00000263787,skap1-as1
ensg00000235300,thra1/btr
ensg00000266222,ac036222.2
ensg00000264451,ac036222.1
ensg00000120094,hoxb1
ensg00000173917,hoxb2
ensg00000230148,hoxb-as1
ensg00000120093,hoxb3
ensg00000233101,hoxb-as3
ensg00000239552,hoxb-as2
ensg00000182742,hoxb4
ensg00000257178,ac103702.1
ensg00000120075,hoxb5
ensg00000108511,hoxb6
ensg00000260027,hoxb7
ensg00000120068,hoxb8
ensg00000170689,hoxb9
ensg00000242207,hoxb-as4
ensg00000272763,ac103702.2
ensg00000244649,linc02086
ensg00000159182,prac1
ensg00000229637,prac2
ensg00000159184,hoxb13
ensg00000242407,ac091179.1
ensg00000170703,ttll6
ensg00000136436,calcoco2
ensg00000159199,atp5mc1
ensg00000159202,ube2z
ensg00000159210,snf8
ensg00000230532,ac091133.1
ensg00000159224,gip
ensg00000250838,ac091133.3
ensg00000159217,igf2bp1
ensg00000251461,ac091133.4
ensg00000167080,b4galnt2
ensg00000167083,gngt2
ensg00000108798,abi3
ensg00000173868,phospho1
ensg00000177369,ac004797.1
ensg00000198740,znf652
ensg00000248714,ac091180.2
ensg00000262039,ac091180.5
ensg00000250948,ac091180.4
ensg00000167085,phb
ensg00000250186,ac091180.3
ensg00000249497,linc02075
ensg00000064300,ngfr
ensg00000249906,ac006487.1
ensg00000250310,ac006487.2
ensg00000182575,nxph3
ensg00000121067,spop
ensg00000121073,slc35b1
ensg00000250751,ac015795.1
ensg00000121104,fam117a
ensg00000136504,kat7
ensg00000262837,ac027801.4
ensg00000176358,tac4
ensg00000204584,flj45513
ensg00000248954,ac027801.1
ensg00000254039,ac027801.3
ensg00000108813,dlx4
ensg00000064195,dlx3
ensg00000248172,ac009720.1
ensg00000246640,picart1
ensg00000005884,itga3
ensg00000276851,ac002401.4
ensg00000005882,pdk2
ensg00000275025,ac002401.3
ensg00000250282,ac002401.2
ensg00000167100,samd14
ensg00000108819,ppp1r9b
ensg00000236472,ac002401.1
ensg00000253730,ac015909.2
ensg00000261959,ac015909.3
ensg00000108823,sgca
ensg00000108821,col1a1
ensg00000249406,ac015909.1
ensg00000263176,ac015909.4
ensg00000167105,tmem92
ensg00000251179,tmem92-as1
ensg00000015532,xylt2
ensg00000108826,mrpl27
ensg00000154920,eme1
ensg00000108829,lrrc59
ensg00000253102,ac004707.1
ensg00000167107,acsf2
ensg00000136457,chad
ensg00000275897,ac021491.4
ensg00000136444,rsad1
ensg00000249451,ac021491.1
ensg00000136449,mycbpap
ensg00000250286,ac021491.2
ensg00000049283,epn3
ensg00000006282,spata20
ensg00000250107,cacna1g-as1
ensg00000006283,cacna1g
ensg00000250976,ac021491.3
ensg00000251239,ac004590.1
ensg00000108846,abcc3
ensg00000154945,ankrd40
ensg00000262967,ac005921.2
ensg00000108848,luc7l3
ensg00000167117,ankrd40cl
ensg00000285829,ac005921.4
ensg00000173714,wfikkn2
ensg00000261976,ac091062.1
ensg00000141232,tob1
ensg00000229980,tob1-as1
ensg00000262006,ac005920.4
ensg00000247011,ac005920.1
ensg00000251665,ac005920.3
ensg00000008294,spag9
ensg00000249870,ac005920.2
ensg00000239672,nme1
ensg00000243678,nme2
ensg00000011258,mbtd1
ensg00000264895,ac006141.1
ensg00000011260,utp18
ensg00000249383,linc02071
ensg00000249982,ac005823.2
ensg00000249658,ac005823.1
ensg00000267452,linc02073
ensg00000154975,ca10
ensg00000263317,linc01982
ensg00000226364,linc02089
ensg00000227011,c17orf112
ensg00000285939,ac034268.2
ensg00000141200,kif2b
ensg00000288036,ac015943.1
ensg00000141198,tom1l1
ensg00000166260,cox11
ensg00000275710,ac007485.1
ensg00000166263,stxbp4
ensg00000108924,hlf
ensg00000263096,ac007638.2
ensg00000262079,ac007638.1
ensg00000108960,mmd
ensg00000261873,smim36
ensg00000166292,tmem100
ensg00000141179,pctp
ensg00000262052,ac090618.1
ensg00000153930,ankfn1
ensg00000183691,nog
ensg00000214226,c17orf67
ensg00000283209,ac106858.1
ensg00000153933,dgke
ensg00000121060,trim25
ensg00000262112,ac015912.1
ensg00000274213,ac015912.3
ensg00000121058,coil
ensg00000262298,ac004584.1
ensg00000121064,scpep1
ensg00000263120,ac004584.3
ensg00000263004,ac007114.1
ensg00000121057,akap1
ensg00000263089,ac007114.2
ensg00000285785,ac003950.1
ensg00000286732,ac091181.2
ensg00000153944,msi2
ensg00000266100,ac007431.2
ensg00000263499,ac007431.1
ensg00000166329,ccdc182
ensg00000265542,ac015845.2
ensg00000181610,mrps23
ensg00000180891,cuedc1
ensg00000264914,ac015845.1
ensg00000278642,ac015813.4
ensg00000136451,vezf1
ensg00000264112,ac015813.1
ensg00000136450,srsf1
ensg00000285930,ac015813.8
ensg00000266290,ac015813.3
ensg00000264364,dynll2
ensg00000141194,or4d1
ensg00000255713,or4d2
ensg00000121053,epx
ensg00000278627,ac005962.1
ensg00000011143,mks1
ensg00000167419,lpo
ensg00000287337,ac005962.2
ensg00000286788,ac004687.3
ensg00000005381,mpo
ensg00000005379,tspoap1
ensg00000265148,tspoap1-as1
ensg00000265206,ac004687.1
ensg00000213246,supt4h1
ensg00000108375,rnf43
ensg00000176160,hsf5
ensg00000108389,mtmr4
ensg00000264672,septin4-as1
ensg00000108387,septin4
ensg00000121101,tex14
ensg00000266826,ac011195.2
ensg00000108384,rad51c
ensg00000274198,ac025521.1
ensg00000175175,ppm1e
ensg00000263938,ac100832.2
ensg00000108395,trim37
ensg00000224738,ac099850.1
ensg00000182628,ska2
ensg00000068489,prr11
ensg00000265415,ac099850.3
ensg00000167447,smg8
ensg00000153982,gdpd1
ensg00000175155,ypel2
ensg00000266002,ac091059.1
ensg00000265313,linc01476
ensg00000108406,dhx40
ensg00000273702,ac091271.1
ensg00000141367,cltc
ensg00000141378,ptrh2
ensg00000062716,vmp1
ensg00000267637,ac040904.1
ensg00000108423,tubd1
ensg00000108443,rps6kb1
ensg00000189050,rnft1
ensg00000267302,rnft1-dt
ensg00000287664,ac005702.5
ensg00000068097,heatr6
ensg00000267416,ac025048.4
ensg00000267248,ac025048.2
ensg00000286435,ac025048.7
ensg00000267095,ac025048.1
ensg00000167434,ca4
ensg00000170832,usp32
ensg00000141371,c17orf64
ensg00000062725,appbp2
ensg00000259349,ac011921.1
ensg00000267772,linc01999
ensg00000170836,ppm1d
ensg00000141376,bcas3
ensg00000267207,ac005884.1
ensg00000267449,ac005884.2
ensg00000286997,ac005856.1
ensg00000273982,ac005746.3
ensg00000267131,ac005746.2
ensg00000266934,ac005746.1
ensg00000267280,tbx2-as1
ensg00000121068,tbx2
ensg00000187013,c17orf82
ensg00000121075,tbx4
ensg00000267137,ac005901.1
ensg00000253506,naca2
ensg00000136492,brip1
ensg00000108506,ints2
ensg00000108510,med13
ensg00000285879,ac018628.2
ensg00000172421,efcab3
ensg00000087995,mettl2a
ensg00000146872,tlk2
ensg00000264546,ac008026.3
ensg00000277463,ac080038.2
ensg00000274565,ac080038.1
ensg00000011028,mrc2
ensg00000265702,ac005821.1
ensg00000173838,march10
ensg00000287457,ac005821.2
ensg00000265000,march10-dt
ensg00000283538,ac005972.3
ensg00000170921,tanc2
ensg00000264513,ac006270.1
ensg00000233635,ac015923.1
ensg00000263501,ac005828.2
ensg00000226797,ac005828.1
ensg00000263644,ac005828.3
ensg00000265282,ac005828.4
ensg00000008283,cyb561
ensg00000265971,ac005828.5
ensg00000159640,ace
ensg00000173826,kcnh6
ensg00000136485,dcaf7
ensg00000136463,taco1
ensg00000198909,map3k3
ensg00000266173,strada
ensg00000136490,limd2
ensg00000108588,ccdc47
ensg00000198231,ddx42
ensg00000108592,ftsj3
ensg00000087191,psmc5
ensg00000108604,smarcd2
ensg00000213218,csh2
ensg00000136487,gh2
ensg00000136488,csh1
ensg00000204414,cshl1
ensg00000259384,gh1
ensg00000007312,cd79b
ensg00000007314,scn4a
ensg00000263489,ac127029.2
ensg00000264954,prr29-as1
ensg00000224383,prr29
ensg00000108622,icam2
ensg00000178607,ern1
ensg00000286629,ac005803.1
ensg00000266402,snhg25
ensg00000136478,tex2
ensg00000261371,pecam1
ensg00000271605,milr1
ensg00000256525,polg2
ensg00000108654,ddx5
ensg00000258890,cep95
ensg00000108854,smurf2
ensg00000176809,lrrc37a3
ensg00000265218,ac103810.2
ensg00000266644,ac103810.5
ensg00000265912,ac037487.1
ensg00000120063,gna13
ensg00000266598,ac037487.2
ensg00000108370,rgs9
ensg00000263520,linc02563
ensg00000168646,axin2
ensg00000154240,cep112
ensg00000091583,apoh
ensg00000154229,prkca
ensg00000264630,prkca-as1
ensg00000229330,ac006947.1
ensg00000075429,cacng5
ensg00000075461,cacng4
ensg00000264491,ac005544.1
ensg00000265664,ac005544.2
ensg00000108878,cacng1
ensg00000198265,helz
ensg00000264421,ac007448.3
ensg00000285877,ac007448.5
ensg00000266473,ac007448.4
ensg00000197170,psmd12
ensg00000154217,pitpnc1
ensg00000264754,ac110921.1
ensg00000288109,ac079331.3
ensg00000130935,nol11
ensg00000171634,bptf
ensg00000266717,ac134407.1
ensg00000186665,c17orf58
ensg00000182481,kpna2
ensg00000265055,ac145343.1
ensg00000278730,ac005332.6
ensg00000274561,ac005332.3
ensg00000277476,ac005332.5
ensg00000278740,ac005332.7
ensg00000267731,ac005332.2
ensg00000274712,ac005332.4
ensg00000265100,ac005332.1
ensg00000196704,amz2
ensg00000141337,arsg
ensg00000108932,slc16a6
ensg00000267009,ac007780.1
ensg00000070540,wipi1
ensg00000108946,prkar1a
ensg00000108950,fam20a
ensg00000267461,ac079210.1
ensg00000267659,linc01482
ensg00000267250,ac011591.1
ensg00000141338,abca8
ensg00000231749,abca9-as1
ensg00000154258,abca9
ensg00000154262,abca6
ensg00000154263,abca10
ensg00000285931,ac005495.2
ensg00000154265,abca5
ensg00000108984,map2k6
ensg00000267653,ac002546.1
ensg00000227517,linc01483
ensg00000237560,linc01497
ensg00000230258,ac005208.1
ensg00000267603,linc01028
ensg00000153822,kcnj16
ensg00000267365,kcnj2-as1
ensg00000123700,kcnj2
ensg00000267109,ac011990.1
ensg00000271239,ac007423.1
ensg00000260785,casc17
ensg00000225818,ac118653.1
ensg00000286387,ac007432.1
ensg00000283517,ac005144.1
ensg00000228639,rocr
ensg00000256124,linc01152
ensg00000234899,sox9-as1
ensg00000226101,linc02097
ensg00000125398,sox9
ensg00000227036,linc00511
ensg00000264026,linc02003
ensg00000263680,ac007639.1
ensg00000263893,ac080037.2
ensg00000133195,slc39a11
ensg00000264196,ac011120.1
ensg00000180616,sstr2
ensg00000166685,cog1
ensg00000277728,ac097641.2
ensg00000133193,fam104a
ensg00000141219,c17orf80
ensg00000265010,ac087301.1
ensg00000187959,cpsf4l
ensg00000179604,cdc42ep4
ensg00000069188,sdk2
ensg00000264985,ac124804.1
ensg00000264750,ac032019.1
ensg00000265935,ac032019.2
ensg00000263574,ac125421.1
ensg00000177338,linc00469
ensg00000234721,linc02092
ensg00000265927,ac125421.2
ensg00000266765,ac137735.1
ensg00000288006,ac137735.3
ensg00000285648,ac137735.2
ensg00000266357,linc02074
ensg00000172809,rpl38
ensg00000246731,ac100786.1
ensg00000141540,ttyh2
ensg00000264272,ac100786.2
ensg00000171595,dnai2
ensg00000266106,ac103809.1
ensg00000196169,kif19
ensg00000204347,btbd17
ensg00000257008,gpr142
ensg00000170412,gprc5c
ensg00000167851,cd300a
ensg00000178789,cd300lb
ensg00000167850,cd300c
ensg00000204345,cd300ld
ensg00000182352,c17orf77
ensg00000261222,ac064805.1
ensg00000186407,cd300e
ensg00000264659,ac064805.2
ensg00000172794,rab37
ensg00000186074,cd300lf
ensg00000266036,ac016888.1
ensg00000109062,slc9a3r1
ensg00000109065,nat9
ensg00000109066,tmem104
ensg00000161509,grin2c
ensg00000161513,fdxr
ensg00000172782,fads6
ensg00000182040,ush1g
ensg00000183034,otop2
ensg00000182938,otop3
ensg00000167861,hid1
ensg00000263586,hid1-as1
ensg00000109089,cdr2l
ensg00000167862,mrpl58
ensg00000180901,kctd2
ensg00000167863,atp5pd
ensg00000170190,slc16a5
ensg00000125449,armc7
ensg00000125458,nt5c
ensg00000189159,jpt1
ensg00000265800,ac022211.3
ensg00000263786,ac022211.1
ensg00000188612,sumo2
ensg00000125450,nup85
ensg00000125447,gga3
ensg00000125445,mrps7
ensg00000125457,mif4gd
ensg00000263843,ac022211.2
ensg00000125454,slc25a19
ensg00000177885,grb2
ensg00000265987,ac011933.4
ensg00000264853,ac011933.2
ensg00000265342,ac011933.3
ensg00000177728,tmem94
ensg00000177303,caskin2
ensg00000182173,tsen54
ensg00000073350,llgl2
ensg00000266714,myo15b
ensg00000108469,recql5
ensg00000204323,smim5
ensg00000259120,smim6
ensg00000161526,sap30bp
ensg00000264829,ac087749.2
ensg00000264270,ac087749.1
ensg00000132470,itgb4
ensg00000108479,galk1
ensg00000132475,h3f3b
ensg00000132478,unk
ensg00000266980,ac087289.1
ensg00000092929,unc13d
ensg00000132471,wbp2
ensg00000132481,trim47
ensg00000267801,ac087289.5
ensg00000141569,trim65
ensg00000267342,ac087289.2
ensg00000204316,mrpl38
ensg00000188878,fbf1
ensg00000161533,acox1
ensg00000267615,ac087289.4
ensg00000257949,ten1
ensg00000250506,cdk3
ensg00000167880,evpl
ensg00000167881,srp68
ensg00000186919,zacn
ensg00000182687,galr2
ensg00000182473,exoc7
ensg00000129654,foxj1
ensg00000267128,rnf157-as1
ensg00000141576,rnf157
ensg00000185262,ubald2
ensg00000129646,qrich2
ensg00000161542,prpsap1
ensg00000176170,sphk1
ensg00000175931,ube2o
ensg00000129673,aanat
ensg00000129667,rhbdf2
ensg00000161544,cygb
ensg00000214140,prcd
ensg00000267546,ac015802.4
ensg00000267543,ac015802.3
ensg00000272386,ac015802.5
ensg00000163597,snhg16
ensg00000284526,ac015802.6
ensg00000070731,st6galnac2
ensg00000267078,ac015802.1
ensg00000286750,ac015802.7
ensg00000070526,st6galnac1
ensg00000261335,ac005837.1
ensg00000182534,mxra7
ensg00000277382,ac005837.4
ensg00000070495,jmjd6
ensg00000181038,mettl23
ensg00000161547,srsf2
ensg00000092931,mfsd11
ensg00000267065,linc02080
ensg00000287836,ac016168.4
ensg00000267535,linc00868
ensg00000167889,mgat5b
ensg00000267568,ac016168.2
ensg00000267521,ac016168.1
ensg00000234912,snhg20
ensg00000129657,sec14l1
ensg00000263718,septin9-dt
ensg00000265121,ac068594.1
ensg00000184640,septin9
ensg00000266998,ac111182.1
ensg00000287257,ac111182.2
ensg00000267263,ac111170.2
ensg00000267016,ac111170.1
ensg00000267665,ac021683.3
ensg00000267506,ac021683.2
ensg00000286534,ac021683.6
ensg00000267466,ac021683.1
ensg00000285535,ac021683.5
ensg00000267790,linc01987
ensg00000204283,linc01973
ensg00000078687,tnrc6c
ensg00000204282,tnrc6c-as1
ensg00000141524,tmc6
ensg00000167895,tmc8
ensg00000187997,c17orf99
ensg00000108639,syngr2
ensg00000167900,tk1
ensg00000183077,afmid
ensg00000089685,birc5
ensg00000204278,tmem235
ensg00000283914,ac087645.4
ensg00000204277,linc01993
ensg00000267737,ac087645.2
ensg00000184557,socs3
ensg00000266970,ac061992.2
ensg00000087157,pgs1
ensg00000187775,dnah17
ensg00000267432,dnah17-as1
ensg00000267123,scat1
ensg00000108669,cyth1
ensg00000055483,usp36
ensg00000287539,ac022966.2
ensg00000035862,timp2
ensg00000267601,ac022966.1
ensg00000178404,cep295nl
ensg00000267491,ac100788.1
ensg00000108679,lgals3bp
ensg00000171302,cant1
ensg00000265096,c1qtnf1-as1
ensg00000173918,c1qtnf1
ensg00000167280,engase
ensg00000167281,rbfox3
ensg00000266711,ac021534.1
ensg00000263278,ac233701.1
ensg00000267719,linc02078
ensg00000182156,enpp7
ensg00000173894,cbx2
ensg00000141570,cbx8
ensg00000262768,ac100791.2
ensg00000262772,linc01977
ensg00000141582,cbx4
ensg00000262343,ac100791.1
ensg00000262585,linc01979
ensg00000262188,linc01978
ensg00000167291,tbc1d16
ensg00000275516,ac100791.3
ensg00000262172,ac116025.2
ensg00000261978,ac116025.1
ensg00000141519,ccdc40
ensg00000171298,gaa
ensg00000141543,eif4a3
ensg00000275479,ac087741.2
ensg00000141527,card14
ensg00000262580,ac087741.1
ensg00000181523,sgsh
ensg00000181045,slc26a11
ensg00000173821,rnf213
ensg00000262979,ac124319.1
ensg00000276863,ac124319.2
ensg00000263069,rnf213-as1
ensg00000173818,endov
ensg00000260369,ac120024.1
ensg00000171246,nptx1
ensg00000141564,rptor
ensg00000262833,ac016245.1
ensg00000287403,ac016245.2
ensg00000262313,ac127496.3
ensg00000262662,ac127496.4
ensg00000261924,ac127496.1
ensg00000176108,chmp6
ensg00000263218,ac127496.6
ensg00000262873,ac127496.5
ensg00000262098,ac127496.2
ensg00000226137,baiap2-dt
ensg00000175866,baiap2
ensg00000181409,aatk
ensg00000263167,ac115099.1
ensg00000225180,pvalef
ensg00000141577,cep131
ensg00000262115,ac027601.3
ensg00000167302,tepsin
ensg00000260005,ac027601.2
ensg00000224877,ndufaf8
ensg00000157637,slc38a10
ensg00000276101,ac027601.4
ensg00000185168,linc00482
ensg00000185332,ac027601.1
ensg00000287431,ac027601.6
ensg00000263154,ac110285.3
ensg00000262223,ac110285.1
ensg00000274833,ac110285.5
ensg00000262877,ac110285.2
ensg00000266074,bahcc1
ensg00000263271,ac110285.4
ensg00000278200,linc01971
ensg00000184009,actg1
ensg00000229848,ac139149.1
ensg00000186765,fscn2
ensg00000185504,faap100
ensg00000182446,nploc4
ensg00000182612,tspan10
ensg00000185527,pde6g
ensg00000204237,oxld1
ensg00000185298,ccdc137
ensg00000214087,arl16
ensg00000185359,hgs
ensg00000275902,ac139530.3
ensg00000262049,ac139530.1
ensg00000262814,mrpl12
ensg00000183048,slc25a10
ensg00000215644,gcgr
ensg00000225663,mcrip1
ensg00000182676,ppp1r27
ensg00000185624,p4hb
ensg00000262831,ac145207.3
ensg00000262413,ac145207.2
ensg00000141522,arhgdia
ensg00000263731,ac145207.5
ensg00000263859,ac145207.6
ensg00000183684,alyref
ensg00000141552,anapc11
ensg00000183979,npb
ensg00000185813,pcyt2
ensg00000187531,sirt7
ensg00000197063,mafg
ensg00000264769,ac145207.8
ensg00000265688,mafg-dt
ensg00000183010,pycr1
ensg00000263585,ac145207.4
ensg00000185105,myadml2
ensg00000235296,ac145207.1
ensg00000185269,notum
ensg00000264735,ac145207.7
ensg00000169696,aspscr1
ensg00000169689,cenpx
ensg00000169683,lrrc45
ensg00000169750,rac3
ensg00000169738,dcxr
ensg00000264569,dcxr-dt
ensg00000169733,rfng
ensg00000169727,gps1
ensg00000169718,dus1l
ensg00000169710,fasn
ensg00000176155,ccdc57
ensg00000265678,ac129510.1
ensg00000266654,ac129510.2
ensg00000264548,ac132872.2
ensg00000141526,slc16a3
ensg00000141551,csnk1d
ensg00000275888,ac132872.3
ensg00000287737,ac132872.5
ensg00000265692,linc01970
ensg00000260563,ac132872.1
ensg00000173762,cd7
ensg00000141574,sectm1
ensg00000182459,tex19
ensg00000181408,uts2r
ensg00000260011,ac132938.1
ensg00000181396,ogfod3
ensg00000264812,ac132938.2
ensg00000169660,hexd
ensg00000279066,hexd-it1
ensg00000178927,cybc1
ensg00000287193,ac132938.6
ensg00000265458,ac132938.3
ensg00000141562,narf
ensg00000266445,narf-as1
ensg00000266236,narf-it1
ensg00000141568,foxk2
ensg00000262652,ac124283.3
ensg00000262147,ac124283.2
ensg00000261845,ac124283.1
ensg00000141580,wdr45b
ensg00000141542,rab40b
ensg00000263063,ac024361.2
ensg00000141560,fn3krp
ensg00000263321,ac024361.3
ensg00000167363,fn3k
ensg00000262410,ac024361.1
ensg00000141556,tbcd
ensg00000263098,ac068014.1
ensg00000141579,znf750
ensg00000262663,ac087222.1
ensg00000175711,b3gntl1
ensg00000262339,ac130371.1
ensg00000176845,metrnl
ensg00000274370,ac130371.2
ensg00000261888,ac144831.1
ensg00000262898,ac139099.2
ensg00000262094,ac139099.1
ensg00000262352,linc02564
ensg00000263305,ap005530.1
ensg00000173213,tubb8p12
ensg00000282965,ap001005.3
ensg00000101557,usp14
ensg00000079134,thoc1
ensg00000263884,ap000845.1
ensg00000264514,ap000915.1
ensg00000158270,colec12
ensg00000265477,ap000915.2
ensg00000264265,linc01925
ensg00000177143,cetn1
ensg00000079101,clul1
