gene_id,gene_name
ensg00000100916,brms1l
ensg00000257272,""
ensg00000257307,""
ensg00000257614,""
ensg00000257720,ilf2p2
ensg00000257826,""
ensg00000100949,rabggta
ensg00000100796,ppp4r3a
ensg00000140009,esr2
ensg00000092036,haus4
ensg00000139914,fitm1
ensg00000165762,or4k2
ensg00000165379,lrfn5
ensg00000176299,or4m1
ensg00000169484,or4k14
ensg00000255804,or6j1
ensg00000176253,or4k13
ensg00000155249,or4k1
ensg00000169208,or10g3
ensg00000197734,c14orf178
ensg00000258027,nf1p4
ensg00000278184,nf1p11
ensg00000174373,ralgapa1
ensg00000012983,map4k5
ensg00000197102,dync1h1
ensg00000100813,acin1
ensg00000125954,churc1-fntb
ensg00000139998,rab15
ensg00000257365,fntb
ensg00000272158,""
ensg00000266531,mir4706
ensg00000172590,mrpl52
ensg00000196553,ccdc196
ensg00000177108,zdhhc22
ensg00000258552,fam204dp
ensg00000201384,""
ensg00000221754,mir1260a
ensg00000100577,gstz1
ensg00000100580,tmed8
ensg00000258510,""
ensg00000183828,nudt14
ensg00000258500,""
ensg00000253075,rn7skp92
ensg00000259031,""
ensg00000258576,""
ensg00000240179,rpl26p3
ensg00000252065,rnu6-864p
ensg00000212518,rnu11-5p
ensg00000252686,rnu6-1234p
ensg00000287142,""
ensg00000259160,""
ensg00000165807,ppp1r36
ensg00000259076,""
ensg00000259010,nup50p1
ensg00000126822,plekhg3
ensg00000070182,sptb
ensg00000284269,mir7855
ensg00000009830,pomt2
ensg00000184394,or4n5
ensg00000221977,or4e2
ensg00000207952,mir624
ensg00000184887,btbd6
ensg00000176198,or11h4
ensg00000240513,""
ensg00000100473,coch
ensg00000258525,""
ensg00000196792,strn3
ensg00000258886,higd1ap17
ensg00000258968,""
ensg00000258640,rpl21p5
ensg00000207440,rnu6-541p
ensg00000202402,y_rna
ensg00000199291,y_rna
ensg00000258814,linc02329
ensg00000185070,flrt2
ensg00000286333,""
ensg00000273830,mir7843
ensg00000258871,""
ensg00000285936,""
ensg00000206751,y_rna
ensg00000176043,rpl36p3
ensg00000090060,papola
ensg00000258289,churc1
ensg00000092208,gemin2
ensg00000205683,dpf3
ensg00000196832,or11g2
ensg00000100836,pabpn1
ensg00000100445,sdr39u1
ensg00000165553,ngb
ensg00000169397,rnase3
ensg00000211780,trav6
ensg00000211781,trav7
ensg00000211782,trav8-1
ensg00000211783,trav9-1
ensg00000211784,trav10
ensg00000256474,trav11
ensg00000211785,trav12-1
ensg00000211786,trav8-2
ensg00000211787,trav8-3
ensg00000211788,trav13-1
ensg00000211789,trav12-2
ensg00000211790,trav8-4
ensg00000256379,trav8-5
ensg00000211791,trav13-2
ensg00000211792,trav14dv4
ensg00000211793,trav9-2
ensg00000258482,trav15
ensg00000258557,""
ensg00000211794,trav12-3
ensg00000211795,trav8-6
ensg00000211796,trav16
ensg00000211797,trav17
ensg00000211798,trav18
ensg00000211799,trav19
ensg00000258705,""
ensg00000211800,trav20
ensg00000211801,trav21
ensg00000276428,""
ensg00000211802,trav22
ensg00000211803,trav23dv6
ensg00000211804,trdv1
ensg00000211805,trav24
ensg00000211806,trav25
ensg00000211807,trav26-1
ensg00000211808,trav8-7
ensg00000211809,trav27
ensg00000258835,trav28
ensg00000211810,trav29dv5
ensg00000259092,trav30
ensg00000249048,trav31
ensg00000258905,trav32
ensg00000258812,trav33
ensg00000211812,trav26-2
ensg00000211813,trav34
ensg00000211814,trav35
ensg00000211815,trav36dv7
ensg00000259068,trav37
ensg00000211816,trav38-1
ensg00000211817,trav38-2dv8
ensg00000211818,trav39
ensg00000211819,trav40
ensg00000211820,trav41
ensg00000211896,ighg1
ensg00000211897,ighg3
ensg00000270371,atp6v1g1p1
ensg00000211898,ighd
ensg00000211899,ighm
ensg00000265612,mir4539
ensg00000264024,mir4507
ensg00000263413,mir4538
ensg00000264781,mir4537
ensg00000211900,ighj6
ensg00000237111,ighj3p
ensg00000242472,ighj5
ensg00000240041,ighj4
ensg00000242887,ighj3
ensg00000237547,ighj2p
ensg00000211904,ighj2
ensg00000211905,ighj1
ensg00000236597,ighd7-27
ensg00000227335,ighj1p
ensg00000211907,ighd1-26
ensg00000225825,ighd6-25
ensg00000211909,ighd5-24
ensg00000227196,ighd4-23
ensg00000211911,ighd3-22
ensg00000211912,ighd2-21
ensg00000237020,ighd1-20
ensg00000211914,ighd6-19
ensg00000211915,ighd5-18
ensg00000227800,ighd4-17
ensg00000211917,ighd3-16
ensg00000211918,ighd2-15
ensg00000227108,ighd1-14
ensg00000211920,ighd6-13
ensg00000211921,ighd5-12
ensg00000232543,ighd4-11
ensg00000211925,ighd2-8
ensg00000237197,ighd1-7
ensg00000228131,ighd6-6
ensg00000211928,ighd5-5
ensg00000233655,ighd4-4
ensg00000211930,ighd3-3
ensg00000211931,ighd2-2
ensg00000236170,ighd1-1
ensg00000211933,ighv6-1
ensg00000254279,ighvii-1-1
ensg00000225200,""
ensg00000211934,ighv1-2
ensg00000253780,ighviii-2-1
ensg00000211935,ighv1-3
ensg00000276775,ighv4-4
ensg00000282122,ighv7-4-1
ensg00000211937,ighv2-5
ensg00000253387,ighviii-5-1
ensg00000254053,ighviii-5-2
ensg00000253763,ighv3-6
ensg00000211938,ighv3-7
ensg00000199480,rna5sp389
ensg00000254329,ighvii-60-1
ensg00000211970,ighv4-61
ensg00000253132,ighv3-62
ensg00000253747,ighvii-62-1
ensg00000253936,ighv3-63
ensg00000223648,ighv3-64
ensg00000253209,ighv3-65
ensg00000253169,ighvii-65-1
ensg00000211972,ighv3-66
ensg00000253274,ighv1-67
ensg00000223506,slc20a1p1
ensg00000253820,ighvii-67-1
ensg00000254036,ighviii-67-2
ensg00000253635,ighviii-67-3
ensg00000254052,ighviii-67-4
ensg00000253703,ighv1-68
ensg00000211973,ighv1-69
ensg00000211974,ighv2-70d
ensg00000282600,ighv3-69-1
ensg00000281990,ighv1-69-2
ensg00000283571,""
ensg00000280411,ighv1-69d
ensg00000274576,ighv2-70
ensg00000254056,ighv3-71
ensg00000225698,ighv3-72
ensg00000211976,ighv3-73
ensg00000224650,ighv3-74
ensg00000254134,ighvii-74-1
ensg00000254176,ighv3-75
ensg00000253247,ighv3-76
ensg00000253310,ighviii-76-1
ensg00000265929,mir5195
ensg00000211978,ighv5-78
ensg00000253674,ighvii-78-1
ensg00000275747,ighv3-79
ensg00000283906,ighv4-80
ensg00000211979,ighv7-81
ensg00000253303,ighviii-82
ensg00000119608,prox2
ensg00000197555,sipa1l1
ensg00000126804,zbtb1
ensg00000100505,trim9
ensg00000100644,hif1a
ensg00000258964,""
ensg00000023608,snapc1
ensg00000279633,""
ensg00000258956,cox4i1p1
ensg00000258842,""
ensg00000270852,""
ensg00000100918,rec8
ensg00000100884,cpne6
ensg00000176473,wdr25
ensg00000258620,""
ensg00000279593,""
ensg00000100628,asb2
ensg00000258987,""
ensg00000175699,ccdc197
ensg00000089723,otub2
ensg00000165948,ifi27l1
ensg00000119632,ifi27l2
ensg00000119698,ppp4r4
ensg00000126803,hspa2
ensg00000136352,nkx2-1
ensg00000242995,rpl36ap1
ensg00000258703,""
ensg00000243801,rn7sl461p
ensg00000200818,rnu6-1204p
ensg00000165588,otx2
ensg00000183484,gpr132
ensg00000280244,""
ensg00000258154,""
ensg00000287459,""
ensg00000184916,jag2
ensg00000273778,mir6765
ensg00000257622,""
ensg00000179364,pacs2
ensg00000279495,""
ensg00000242085,rps20p33
ensg00000226174,tex22
ensg00000182979,mta1
ensg00000257270,""
ensg00000182809,crip2
ensg00000213145,crip1
ensg00000257341,""
ensg00000211890,igha2
ensg00000211891,ighe
ensg00000211892,ighg4
ensg00000274172,mir8071-1
ensg00000211893,ighg2
ensg00000277030,mir8071-2
ensg00000253364,copda1
ensg00000183092,begain
ensg00000258566,h1-8p2
ensg00000258569,vash1-dt
ensg00000071246,vash1
ensg00000258610,""
ensg00000286437,""
ensg00000241081,rpl22p2
ensg00000223174,rn7skp17
ensg00000285966,""
ensg00000266553,rn7sl356p
ensg00000243225,""
ensg00000119669,irf2bpl
ensg00000100565,lrrc74a
ensg00000166165,ckb
ensg00000256053,coa8
ensg00000184304,prkd1
ensg00000257904,""
ensg00000240201,""
ensg00000279032,""
ensg00000125375,dmac2l
ensg00000211448,dio2
ensg00000139970,rtn1
ensg00000100526,cdkn3
ensg00000100852,arhgap5
ensg00000165795,ndrg2
ensg00000100453,gzmb
ensg00000054654,syne2
ensg00000187630,dhrs4l2
ensg00000185024,brf1
ensg00000087303,nid2
ensg00000136367,zfhx2
ensg00000092051,jph4
ensg00000015133,ccdc88c
ensg00000100938,gmpr2
ensg00000139880,cdh24
ensg00000151332,mbip
ensg00000066427,atxn3
ensg00000092068,slc7a8
ensg00000176153,gpx2
ensg00000198668,calm1
ensg00000129518,eapp
ensg00000092199,hnrnpc
ensg00000176230,or4k17
ensg00000150527,mia2
ensg00000136305,cideb
ensg00000100439,abhd4
ensg00000181619,gpr135
ensg00000186469,gng2
ensg00000165521,eml5
ensg00000156050,fam161b
ensg00000119723,coq6
ensg00000187097,entpd5
ensg00000279461,""
ensg00000119636,bbof1
ensg00000119711,aldh6a1
ensg00000239910,rn7sl530p
ensg00000258513,""
ensg00000119614,vsx2
ensg00000119688,abcd4
ensg00000258559,""
ensg00000133980,vrtn
ensg00000258737,sub1p2
ensg00000177776,rps2p2
ensg00000205659,lin52
ensg00000259155,stk16p1
ensg00000258462,""
ensg00000221114,rnu6atac30p
ensg00000197776,klhdc1
ensg00000258400,""
ensg00000165525,nemf
ensg00000277634,y_rna
ensg00000252474,rnu6-539p
ensg00000278771,rn7sl3
ensg00000274012,rn7sl2
ensg00000251929,rnu6-189p
ensg00000274704,metazoa_srp
ensg00000278038,mir6076
ensg00000270788,pdlim1p1
ensg00000243038,""
ensg00000165527,arf6
ensg00000241582,rpl23ap8
ensg00000165410,cfl2
ensg00000243824,rpl12p6
ensg00000198604,baz1a
ensg00000251726,rnu7-41p
ensg00000258738,baz1a-as1
ensg00000258493,""
ensg00000092020,ppp2r3c
ensg00000100890,prorp
ensg00000258790,""
ensg00000241052,rpl23ap70
ensg00000259090,septin7p1
ensg00000282625,mrpl57p8
ensg00000282308,dprxp3
ensg00000256243,rpl7ap3
ensg00000240392,rpl9p3
ensg00000100902,psma6
ensg00000288045,""
ensg00000258503,""
ensg00000258993,""
ensg00000139973,syt16
ensg00000289503,""
ensg00000169488,or4k15
ensg00000196383,or4q2
ensg00000151445,vipas39
ensg00000100591,ahsa1
ensg00000212371,""
ensg00000100593,ism2
ensg00000100596,sptlc2
ensg00000240233,rn7sl587p
ensg00000258520,""
ensg00000100626,galnt16
ensg00000280073,""
ensg00000100632,erh
ensg00000029364,slc39a9
ensg00000286424,""
ensg00000081177,exd2
ensg00000140006,wdr89
ensg00000198133,tmem229b
ensg00000215277,rnf212b
ensg00000071537,sel1l
ensg00000140022,ston2
ensg00000205436,exoc3l4
ensg00000129493,heatr5a
ensg00000283016,atp5mc1p2
ensg00000258443,""
ensg00000184227,acot1
ensg00000258408,nt5cp2
ensg00000119673,acot2
ensg00000258524,nt5cp1
ensg00000279026,""
ensg00000177465,acot4
ensg00000205669,acot6
ensg00000258972,ndufb8p1
ensg00000119661,dnal1
ensg00000251907,rnu6-240p
ensg00000258660,""
ensg00000176903,pnma1
ensg00000264741,mir4505
ensg00000258586,linc02274
ensg00000270576,""
ensg00000140043,ptgr2
ensg00000258653,""
ensg00000223300,y_rna
ensg00000273711,""
ensg00000119725,znf410
ensg00000258891,""
ensg00000270140,""
ensg00000199472,y_rna
ensg00000100583,samd15
ensg00000165555,noxred1
ensg00000168952,stxbp6
ensg00000165355,fbxo33
ensg00000289495,""
ensg00000289208,""
ensg00000092148,hectd1
ensg00000166170,bag5
ensg00000126214,klc1
ensg00000241494,""
ensg00000207208,rnu6-790p
ensg00000259161,npm1p20
ensg00000240457,rn7sl472p
ensg00000080824,hsp90aa1
ensg00000078304,ppp2r5c
ensg00000258827,""
ensg00000258708,slc25a21-as1
ensg00000252746,rnu6-273p
ensg00000207046,rnu6-886p
ensg00000129514,foxa1
ensg00000011114,btbd7
ensg00000278396,""
ensg00000187581,cox8c
ensg00000202306,y_rna
ensg00000252720,rnu6-1258p
ensg00000277826,""
ensg00000175785,prima1
ensg00000140067,fam181a
ensg00000239199,rpl21p6
ensg00000182521,tbpl2
ensg00000133958,unc79
ensg00000183032,slc25a21
ensg00000266327,mir4503
ensg00000289687,""
ensg00000156030,mideas
ensg00000288931,""
ensg00000202229,rnu6-1138p
ensg00000252347,rnu6-1046p
ensg00000092096,slc22a17
ensg00000199157,mir208a
ensg00000215991,mir208b
ensg00000092067,cebpe
ensg00000200385,""
ensg00000201431,rnu6-1277p
ensg00000259091,linc00517
ensg00000258696,""
ensg00000259048,""
ensg00000139865,ttc6
ensg00000278147,""
ensg00000185246,prpf39
ensg00000212615,snord58
ensg00000239043,snord127
ensg00000100442,fkbp3
ensg00000129534,mis18bp1
ensg00000187790,fancm
ensg00000182545,rnase10
ensg00000258436,rnase12
ensg00000172717,garin2
ensg00000289723,""
ensg00000100532,cgrrf1
ensg00000200506,y_rna
ensg00000182218,hhipl1
ensg00000036530,cyp46a1
ensg00000066629,eml1
ensg00000199836,rnu1-47p
ensg00000271198,vdac3p1
ensg00000242888,""
ensg00000258693,""
ensg00000258560,""
ensg00000227729,rd3l
ensg00000242894,rn7sl634p
ensg00000166183,aspg
ensg00000207568,mir203a
ensg00000283165,mir203b
ensg00000066735,kif26a
ensg00000258824,""
ensg00000272909,""
ensg00000089775,zbtb25
ensg00000179841,akap5
ensg00000100714,mthfd1
ensg00000100697,dicer1
ensg00000258893,setp2
ensg00000252400,rnu6-1291p
ensg00000198805,pnp
ensg00000258431,tmem183ap4
ensg00000274818,""
ensg00000287643,""
ensg00000283857,mir1247
ensg00000259015,""
ensg00000239544,""
ensg00000165861,zfyve1
ensg00000241487,rn7sl586p
ensg00000119707,rbm25
ensg00000258448,""
ensg00000259109,""
ensg00000100767,papln
ensg00000252839,rnu6-419p
ensg00000170468,riox1
ensg00000100906,nfkbia
ensg00000288928,""
ensg00000151338,mipol1
ensg00000284118,mir4707
ensg00000155465,slc7a7
ensg00000213928,irf9
ensg00000234648,""
ensg00000287991,""
ensg00000229402,""
ensg00000127152,bcl11b
ensg00000092330,tinf2
ensg00000092098,rnf31
ensg00000212330,rnu6-244p
ensg00000156381,ankrd9
ensg00000266015,mir4309
ensg00000239224,rn7sl546p
ensg00000089902,rcor1
ensg00000230988,rpl23ap11
ensg00000202459,y_rna
ensg00000206969,rnu6-1316p
ensg00000166126,amn
ensg00000131323,traf3
ensg00000151322,npas3
ensg00000232070,tmem253
ensg00000251002,trd-as1
ensg00000252424,rna5sp384
ensg00000213741,rps29
ensg00000244270,rpl32p29
ensg00000276168,rn7sl1
ensg00000252919,y_rna
ensg00000165501,lrr1
ensg00000258568,rhoqp1
ensg00000278009,""
ensg00000165502,rpl36al
ensg00000168282,mgat2
ensg00000165506,dnaaf2
ensg00000258450,""
ensg00000100479,pole2
ensg00000165516,klhdc2
ensg00000080815,psen1
ensg00000258643,bcl2l2-pabpn1
ensg00000198752,cdc42bpb
ensg00000289598,""
ensg00000258892,""
ensg00000258485,srmp2
ensg00000126814,trmt5
ensg00000258656,""
ensg00000206870,rnu6-398p
ensg00000139974,slc38a6
ensg00000182107,tmem30b
ensg00000151327,fam177a1
ensg00000129460,ngdn
ensg00000252783,rnu6-835p
ensg00000140030,gpr65
ensg00000100433,kcnk10
ensg00000289973,""
ensg00000277367,nek2p1
ensg00000278143,nf1p7
ensg00000222036,potem
ensg00000212612,rnu6-1239p
ensg00000286614,""
ensg00000277128,""
ensg00000277710,nbeap5
ensg00000278594,""
ensg00000196143,or11h13p
ensg00000271632,""
ensg00000277252,""
ensg00000258781,cdrt15p13
ensg00000285990,nbeap6
ensg00000257310,""
ensg00000277156,tomm40p1
ensg00000265154,mir151b
ensg00000199082,mir342
ensg00000258904,""
ensg00000283840,mir6764
ensg00000259052,""
ensg00000197119,slc25a29
ensg00000258504,""
ensg00000198984,mir345
ensg00000243976,rn7sl523p
ensg00000140107,slc25a47
ensg00000258666,""
ensg00000140105,wars1
ensg00000258521,""
ensg00000258581,""
ensg00000258597,serpina2
ensg00000100811,yy1
ensg00000290292,homez
ensg00000275569,""
ensg00000139946,peli2
ensg00000100652,slc10a1
ensg00000221060,""
ensg00000198732,smoc1
ensg00000242071,rpl7ap6
ensg00000270610,""
ensg00000100678,slc8a3
ensg00000215398,""
ensg00000275002,zfand2ap2
ensg00000290393,""
ensg00000270433,h3p37
ensg00000187483,serpina13p
ensg00000290676,serpina13p
ensg00000258822,or4k16p
ensg00000258625,or11h5p
ensg00000188831,dppa3p2
ensg00000259158,adam20p1
ensg00000290783,adam20p1
ensg00000271968,adam6
ensg00000259162,""
ensg00000225766,dhrs4l1
ensg00000257853,med15p1
ensg00000228294,bms1p17
ensg00000185650,zfp36l1
ensg00000289626,""
ensg00000196405,evl
ensg00000176290,or4k3
ensg00000176281,or4k5
ensg00000126821,sgpp1
ensg00000290642,""
ensg00000166090,il25
ensg00000278342,""
ensg00000279286,""
ensg00000133962,catsperb
ensg00000268295,polr3gp1
ensg00000258774,nanogp7
ensg00000140092,fbln5
ensg00000100503,nin
ensg00000288855,""
ensg00000131951,lrrc9
ensg00000289098,""
ensg00000252312,rn7skp21
ensg00000168350,degs2
ensg00000100664,eif5
ensg00000291313,""
ensg00000186648,carmil3
ensg00000289536,""
ensg00000211923,ighd3-10
ensg00000211924,ighd3-9
ensg00000290844,adam6
ensg00000165617,dact1
ensg00000197406,dio3
ensg00000100749,vrk1
ensg00000185347,tedc1
ensg00000276240,or4e1
ensg00000185100,adss1
ensg00000139915,mdga2
ensg00000251735,""
ensg00000258392,rpa2p1
ensg00000244053,rpl13ap2
ensg00000214903,rps15ap3
ensg00000263945,mir548y
ensg00000259117,""
ensg00000258453,or11h2
ensg00000290703,""
ensg00000100814,ccnb1ip1
ensg00000129474,ajuba
ensg00000100522,gnpnat1
ensg00000259049,""
ensg00000073712,fermt2
ensg00000271075,""
ensg00000100523,ddhd1
ensg00000258985,""
ensg00000197045,gmfb
ensg00000168175,mapk1ip1l
ensg00000289523,""
ensg00000265768,mir4506
ensg00000089737,ddx24
ensg00000184986,tmem121
ensg00000125952,max
ensg00000222985,rnu2-14p
ensg00000258878,""
ensg00000258613,rpl21p7
ensg00000214759,rpl36ap2
ensg00000252497,rpph1-2p
ensg00000197616,myh6
ensg00000182185,rad51b
ensg00000250366,tunar
ensg00000188655,rnase9
ensg00000258856,""
ensg00000293009,""
ensg00000177350,rpl13ap3
ensg00000293056,rpl13ap3
ensg00000270591,""
ensg00000259374,ndufb4p11
ensg00000270938,rap2cp1
ensg00000257162,med15p6
ensg00000259648,""
ensg00000293198,""
ensg00000197358,bnip3p1
ensg00000293235,""
ensg00000225210,duxap9
ensg00000235812,adam21p1
ensg00000293335,adam21p1
ensg00000186369,sertad4bp
ensg00000258959,""
ensg00000234911,tex21p
ensg00000258704,srp54-as1
ensg00000165949,ifi27
ensg00000070367,exoc5
ensg00000176165,foxg1
ensg00000092054,myh7
ensg00000100478,ap4s1
ensg00000198513,atl1
ensg00000013523,angel1
ensg00000142208,akt1
ensg00000258811,""
ensg00000258593,""
ensg00000099814,cep170b
ensg00000259067,""
ensg00000173464,rnase11
ensg00000182652,or4q3
ensg00000100599,rin3
ensg00000293569,""
ensg00000289757,""
ensg00000258663,""
ensg00000288802,""
ensg00000259000,dock11p1
ensg00000258509,""
ensg00000259046,rragap1
ensg00000179476,c14orf28
ensg00000179454,klhl28
ensg00000198718,togaram1
ensg00000258497,""
ensg00000256705,""
ensg00000139910,nova1
ensg00000262119,""
ensg00000257842,nova1-dt
ensg00000257845,linc02294
ensg00000257612,mir4307hg
ensg00000265165,mir4307
ensg00000258932,mir3171hg
ensg00000257120,""
ensg00000257523,linc02326
ensg00000257522,""
ensg00000203546,""
ensg00000129480,dtd2
ensg00000239323,""
ensg00000214943,gpr33
ensg00000223087,rnu6-602p
ensg00000207412,rnu6-455p
ensg00000258690,""
ensg00000258601,""
ensg00000253563,nkx2-1-as1
ensg00000283098,""
ensg00000259019,eif4bp1
ensg00000259137,""
ensg00000259148,ywhazp1
ensg00000189139,fscb
ensg00000289195,""
ensg00000258751,""
ensg00000270359,""
ensg00000207366,rnu6-297p
ensg00000258750,""
ensg00000242417,rpl18p1
ensg00000258803,""
ensg00000140153,wdr20
ensg00000022976,znf839
ensg00000100865,cinp
ensg00000196663,tecpr2
ensg00000259515,""
ensg00000269910,""
ensg00000293148,""
ensg00000258776,""
ensg00000258592,linc03059
ensg00000243388,rpl3p3
ensg00000258758,""
ensg00000088808,ppp1r13b
ensg00000156411,atp5mj
ensg00000156414,tdrd9
ensg00000222761,rnu6-684p
ensg00000211895,igha1
ensg00000253692,ighep1
ensg00000226777,fam30a
ensg00000259081,""
ensg00000269883,""
ensg00000289347,""
ensg00000258819,linc02289
ensg00000198894,cipc
ensg00000259164,""
ensg00000165548,tmem63c
ensg00000258683,""
ensg00000258426,""
ensg00000252369,rnu7-51p
ensg00000258804,linc01148
ensg00000259061,""
ensg00000258944,""
ensg00000251393,""
ensg00000258695,""
ensg00000288797,""
ensg00000258496,""
ensg00000258958,""
ensg00000258859,linc02296
ensg00000258807,""
ensg00000258770,linc02330
ensg00000054983,galc
ensg00000259096,shld2p2
ensg00000176438,syne3
ensg00000252481,scarna13
ensg00000182512,glrx5
ensg00000187621,tcl6
ensg00000275033,""
ensg00000259084,""
ensg00000277468,""
ensg00000213231,tcl1b
ensg00000258451,egila
ensg00000258810,linc03058
ensg00000255472,""
ensg00000257721,""
ensg00000258367,""
ensg00000257825,""
ensg00000258233,arhgap42p5
ensg00000257504,linc02297
ensg00000257175,""
ensg00000257731,ssbp3p4
ensg00000258076,""
ensg00000239200,rpl22p20
ensg00000257635,""
ensg00000257224,""
ensg00000277529,nf1p10
ensg00000290346,""
ensg00000291204,""
ensg00000257891,""
ensg00000275563,""
ensg00000244306,duxap10
ensg00000283519,u2
ensg00000170345,fos
ensg00000119660,dppa5p4
ensg00000140044,jdp2
ensg00000072110,actn1
ensg00000027075,prkch
ensg00000258989,""
ensg00000258926,""
ensg00000258981,cox5ap2
ensg00000258440,""
ensg00000168229,ptgdr
ensg00000261208,""
ensg00000125384,ptger2
ensg00000293813,""
ensg00000293824,""
ensg00000251363,linc02315
ensg00000293851,""
ensg00000293859,""
ensg00000259118,""
ensg00000293955,""
ensg00000286355,""
ensg00000293988,""
ensg00000293989,""
ensg00000258516,""
ensg00000258402,""
ensg00000248975,""
ensg00000294034,""
ensg00000277763,""
ensg00000258454,""
ensg00000294193,""
ensg00000294195,""
ensg00000294227,""
ensg00000294239,""
ensg00000294245,""
ensg00000258742,linc02833
ensg00000250365,heatr5a-dt
ensg00000294322,""
ensg00000294338,""
ensg00000294352,""
ensg00000258457,ajuba-dt
ensg00000257285,prmt5-dt
ensg00000294462,""
ensg00000294477,""
ensg00000258860,""
ensg00000294537,""
ensg00000287668,""
ensg00000294572,""
ensg00000294593,""
ensg00000257275,""
ensg00000294634,""
ensg00000258649,""
ensg00000294680,""
ensg00000294683,""
ensg00000294703,""
ensg00000294704,""
ensg00000294718,""
ensg00000259044,""
ensg00000294743,""
ensg00000259035,""
ensg00000294757,""
ensg00000294759,""
ensg00000258460,""
ensg00000258718,linc02311
ensg00000294784,""
ensg00000258727,ap1g2-as1
ensg00000294818,""
ensg00000294846,""
ensg00000157306,zfhx2-as1
ensg00000293464,""
ensg00000259110,linc02304
ensg00000258694,linc02319
ensg00000259023,linc00524
ensg00000258903,""
ensg00000294881,""
ensg00000258498,dio3os
ensg00000294890,""
ensg00000294901,""
ensg00000294908,""
ensg00000289424,""
ensg00000294960,""
ensg00000295008,""
ensg00000258428,""
ensg00000295095,""
ensg00000266869,""
ensg00000295130,""
ensg00000295154,""
ensg00000258481,""
ensg00000295224,""
ensg00000229415,sfta3
ensg00000295274,""
ensg00000295280,""
ensg00000235269,linc02331
ensg00000295290,""
ensg00000295295,""
ensg00000289442,""
ensg00000258661,""
ensg00000295303,""
ensg00000259868,""
ensg00000295321,""
ensg00000225680,""
ensg00000295328,""
ensg00000295341,""
ensg00000295346,""
ensg00000258572,syne3-as1
ensg00000258994,linc02309
ensg00000197176,linc02291
ensg00000287501,""
ensg00000249163,prpf39-dt
ensg00000295511,""
ensg00000258038,linc02327
ensg00000295540,""
ensg00000258107,""
ensg00000295570,""
ensg00000295617,""
ensg00000295656,""
ensg00000295665,""
ensg00000259319,jdp2-as1
ensg00000295711,""
ensg00000289918,""
ensg00000259719,linc02284
ensg00000289866,""
ensg00000259483,""
ensg00000295806,""
ensg00000295850,""
ensg00000258511,linc02295
ensg00000258383,""
ensg00000295869,""
ensg00000295888,""
ensg00000295893,""
ensg00000295903,""
ensg00000258667,hif1a-as3
ensg00000295909,""
ensg00000295916,""
ensg00000295922,""
ensg00000295956,""
ensg00000296012,""
ensg00000251602,mta1-dt
ensg00000296022,""
ensg00000296057,""
ensg00000296068,""
ensg00000296075,""
ensg00000296081,""
ensg00000296087,""
ensg00000246223,linc01550
ensg00000296169,""
ensg00000259093,""
ensg00000296192,""
ensg00000296230,""
ensg00000296245,""
ensg00000296264,""
ensg00000296267,""
ensg00000296288,""
ensg00000288044,""
ensg00000296360,""
ensg00000296402,""
ensg00000296419,""
ensg00000257831,""
ensg00000258913,linc02691
ensg00000296533,""
ensg00000288459,""
ensg00000296585,""
ensg00000296586,""
ensg00000275198,linc02960
ensg00000258784,""
ensg00000285826,""
ensg00000285664,""
ensg00000296668,""
ensg00000258793,""
ensg00000296705,""
ensg00000296722,""
ensg00000296739,""
ensg00000296765,""
ensg00000296771,""
ensg00000258556,linc02322
ensg00000296780,""
ensg00000254718,""
ensg00000258399,mir493hg
ensg00000296806,""
ensg00000296828,""
ensg00000258537,frmd6-as2
ensg00000257126,foxg1-as1
ensg00000296920,""
ensg00000296926,""
ensg00000296937,""
ensg00000296947,""
ensg00000186615,ktn1-as1
ensg00000296961,""
ensg00000296969,""
ensg00000296970,""
ensg00000296983,""
ensg00000297012,""
ensg00000297064,""
ensg00000297112,""
ensg00000258636,lrfn5-dt
ensg00000289903,""
ensg00000297162,""
ensg00000297163,""
ensg00000297171,""
ensg00000257869,""
ensg00000289436,""
ensg00000259138,""
ensg00000273565,""
ensg00000259004,linc02285
ensg00000288302,""
ensg00000297421,""
ensg00000297427,""
ensg00000297446,""
ensg00000292986,duxap10
ensg00000291205,""
ensg00000297555,""
ensg00000297577,""
ensg00000297583,""
ensg00000297595,""
ensg00000289844,""
ensg00000297609,""
ensg00000297616,""
ensg00000259149,""
ensg00000259062,actn1-dt
ensg00000297673,""
ensg00000259001,""
ensg00000235706,dicer1-as1
ensg00000297710,""
ensg00000297734,""
ensg00000258752,""
ensg00000297774,""
ensg00000297789,""
ensg00000297837,""
ensg00000297881,""
ensg00000297883,""
ensg00000297899,""
ensg00000297909,""
ensg00000297915,""
ensg00000289968,""
ensg00000235785,""
ensg00000286607,""
ensg00000258733,linc02328
ensg00000258912,linc02316
ensg00000298066,""
ensg00000298073,""
ensg00000287663,""
ensg00000298099,""
ensg00000298101,""
ensg00000298237,""
ensg00000259083,pnn-as1
ensg00000287156,""
ensg00000298281,""
ensg00000286123,""
ensg00000258404,linc02320
ensg00000298369,""
ensg00000298374,""
ensg00000258512,linc00239
ensg00000287833,""
ensg00000288034,""
ensg00000298453,""
ensg00000298589,""
ensg00000298659,""
ensg00000258175,linc02300
ensg00000259077,""
ensg00000298836,""
ensg00000298954,""
ensg00000299005,""
ensg00000293497,""
ensg00000299052,""
ensg00000299087,""
ensg00000258464,""
ensg00000299112,""
